CLUSTER_ID,RA_BCG,DEC_BCG,PZ_BCG,R_500,M_500,SHAPE_R_BCG,R_EIN,GRADE
2151200144,192.3927792548798,6.98891803887338,0.32175705,0.721325748121361,14.172896123398967,6.4034457,2.2,C
2160100115,317.428526677285,7.30915627263807,0.14250791,0.596224345424027,13.8405421139341,2.1139042,8.1,C
2186200023,323.567741352159,6.48517903902103,0.31572348,0.75474881094601,14.2289531402376,8.464619,5.9,C
2188300125,353.1860075601088,6.790530062663601,0.278984,0.9500814098944138,14.510986664468216,0.8316844,20.0,C
2200300132,162.45767558709636,5.774943768317152,0.23648873,0.6823902454436906,14.059536949014367,7.375799,2.7,C
2213900105,354.0587530260645,6.046518252664636,0.28359753,0.837642947024826,14.349105975875023,3.828873,4.1,C
2226000031,163.21676694371183,5.349974367656769,0.60354334,0.803956474948544,14.45750475159906,3.4569976,3.5,C
2239300003,349.9656929471262,5.737868307567827,0.32897934,0.5222312094422077,13.75563761300911,2.755661,2.7,C
2240800120,11.961832883029194,5.138751531544987,0.42488214,0.9616087214103224,14.59895515460396,4.7631936,9.5,C
2249300067,131.69776405593,4.76806203540136,0.22408602,0.910518628237656,14.4294731915247,2.5284858,4.1,C
2251500069,162.17973254166296,4.863898789128991,0.3834514,0.5321993116141915,13.807316013712809,0.95192164,10.5,C
2304700050,190.4915890351418,3.789389647948657,0.41587585,0.9136012632336517,14.52767484764034,4.9581723,2.7,C
2352500038,142.60265850465618,2.2903017755537856,0.57005125,0.9602206691523452,14.671553791833997,3.0112352,10.3,C
2355600093,186.09157098367515,2.2030028612569583,0.42665625,0.8958782543872316,14.507605357454526,5.1553483,10.8,C
2358000056,220.226165569081,2.16995216727724,0.121886335,0.753788723222919,14.1369587086288,3.352475,6.0,C
2365300017,322.290139395214,2.1917567183431337,0.1300946,0.7334516616654765,14.10493078653779,1.2011108,5.4,C
2384500003,231.6074730146447,1.9590107700846784,0.28153342,0.9265729996000616,14.479572024334,13.8336,7.0,C
2391500057,330.453556537484,1.80387737582713,0.37902364,0.637611707698251,14.0405460301249,4.0302205,5.1,C
2393100136,353.44263719367683,1.7210518201702756,0.31868315,0.6662873423657725,14.067979740349596,0.86958635,11.1,C
2409400044,222.6260346778692,1.2249498215847503,0.38067347,0.845629705554471,14.40924316204464,7.739974,11.6,C
2434500062,215.26539167891528,0.3719413784849368,0.65272343,0.9818042158142912,14.743433771891215,0.91012406,2.2,C
2434800023,219.722599850591,0.502521747929462,0.2771952,0.555261810118415,13.8103362226075,2.224512,2.7,C
2435600032,230.2530394495544,0.5598662792761602,0.6287929,0.85723028681395,14.554213289731209,7.7552,8.9,C
2455800012,155.02536383370395,-0.218475692135578,0.3639191,0.9861426063984228,14.60115935393517,2.3532293,14.9,C
2459800044,211.845867495365,-0.197327011107171,0.5601807,0.88867994149092,14.5655669426637,0.63842565,5.1,C
2468400073,333.0477416398675,-0.1391046540636552,0.37025967,0.8873606230895678,14.466800209421862,11.1088,7.2,C
2471000003,7.96018713843229,-0.680507253202295,0.45575878,0.610475871451567,14.0226537000551,3.4611619,5.7,C
2494100121,333.276697789563,-0.308483959888054,0.40221295,0.912171909724531,14.5187441676158,11.7376,7.3,C
2505800071,138.91547452587,-1.3471091401958,0.043711234,0.614944517000642,13.8385747626298,2.131186,7.5,C
